Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Comoros,COM,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.010992,0.010992,0.010992,0.014656,0.01832,0.01832,0.01832,0.01832,0.029312,0.029312,0.029312,0.029312,0.029312,0.032976,0.040304,0.040304,0.029312,0.021984,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.043968,0.047632,0.051296,0.051296,0.065952,0.065952,0.069616,0.07328,0.07328,0.076944,0.080608,0.084272,0.0916,0.095264,0.10259,0.10626,0.10626,0.13557,0.14656,0.1429,0.16488,0.10626,0.10992,0.13557,0.16122,0.1429,0.15389,0.1832,0.16122,0.17954,0.20885,0.26014,0.28579,0.31144,0.37373,0.4983,0.45092,0.44873
Cook Islands,COK,Cement,GCP,CO2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook Islands,COK,Oil,GCP,CO2,,,,,,,,,,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.029312,0.029312,0.025648,0.029312,0.065952,0.051296,0.051296,0.021984,0.021984,0.021984,0.021984,0.021984,0.021984,0.043968,0.043968,0.043968,0.047632,0.047632,0.047632,0.051296,0.051296,0.047632,0.051296,0.051296,0.051296,0.043968,0.051296,0.05496,0.062288,0.065952,0.065952,0.065952,0.065952,0.07328,0.080608,0.084272,0.084272,0.080608,0.076944,0.069616,0.076944,0.076944,0.076944,0.065952,0.069616,0.071282,0.072832
Cook Islands,COK,Total fossil fuels and cement,GCP,CO2,,,,,,,,,0,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.029312,0.029312,0.025648,0.029312,0.065952,0.051296,0.051296,0.021984,0.021984,0.021984,0.021984,0.021984,0.021984,0.043968,0.043968,0.043968,0.047632,0.047632,0.047632,0.051296,0.051296,0.047632,0.051296,0.051296,0.051296,0.043968,0.051296,0.05496,0.062288,0.065952,0.065952,0.065952,0.065952,0.07328,0.080608,0.084272,0.084272,0.080608,0.076944,0.069616,0.076944,0.076944,0.076944,0.065952,0.069616,0.071282,0.072832
Costa Rica,CRI,Cement,GCP,CO2,0,0,0,0,0.014537,0.058149,0.058149,0.054514,0.065417,0.079954,0.090857,0.10539,0.13083,0.13447,0.14537,0.16354,0.17657,0.19651,0.23732,0.25282,0.26105,0.21735,0.19832,0.1762,0.2149,0.21626,0.24723,0.25799,0.24586,0.26595,0.26761,0.30175,0.30137,0.36979,0.40367,0.37099,0.35553,0.40213,0.46357,0.46938,0.44747,0.50766,0.50391,0.47099,0.62053,0.82114,0.56908,0.9222,0.83415,0.83012,0.50173,0.54707,0.54397,0.56732,0.58153,0.62029,0.47297,0.5288,0.5195,0.47297,0.37683,0.37799,0.37799,0.37799
Costa Rica,CRI,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11725,0.13557,0.19419,0.15764,0.003666,0.003664,0.058624,0.003664,0.010992,0.003664,0.025648,0.010992,0.021984,0.025648,0.003664,0.003664,0.01832,0,0,0,0.054986,0.038051,0.043788
Costa Rica,CRI,Oil,GCP,CO2,0.49098,0.49098,0.5496,0.6009,0.65952,0.78776,0.93432,0.82074,0.97096,1.0662,1.1578,1.4216,1.6305,1.9089,1.7587,1.8723,1.9053,2.4109,2.6747,2.5282,2.1874,2.0189,1.8723,1.9126,1.766,2.0262,2.3303,2.4659,2.6601,2.6674,2.6454,2.9862,3.4405,3.5211,4.7962,4.4298,4.3308,4.514,4.7705,4.9684,4.9464,5.0417,5.6059,5.9174,6.0635,5.8986,6.434,6.9799,7.1521,6.9066,6.9872,6.7381,6.7051,7.0422,7.1411,6.7821,7.3793,7.4819,7.4929,7.2254,6.3937,7.2142,7.4312,7.8573
Costa Rica,CRI,Total fossil fuels and cement,GCP,CO2,0.49098,0.49098,0.5496,0.6009,0.67406,0.84591,0.99247,0.87525,1.0364,1.1462,1.2487,1.527,1.7613,2.0434,1.9041,2.0358,2.0819,2.6074,2.912,2.781,2.4485,2.2362,2.0706,2.0888,1.9809,2.2425,2.5775,2.7239,2.9059,2.9333,2.913,3.2879,3.7419,3.8909,5.1998,4.8008,4.6864,4.9162,5.2341,5.4378,5.3939,5.6666,6.2454,6.5825,6.8417,6.7234,7.0067,7.9607,7.9899,7.7478,7.4926,7.3108,7.2601,7.6315,7.7483,7.406,7.8559,8.029,8.0124,7.6984,6.7705,7.6472,7.8473,8.279
Croatia,HRV,Cement,GCP,CO2,0.80366,0.79886,0.81837,0.89426,0.91731,0.81237,0.75818,0.64451,0.66566,0.66041,0.72185,0.84141,0.96738,0.87287,0.9228,1.0085,1.0467,1.0589,1.0726,1.0848,1.0975,1.4163,1.2998,1.3508,1.3642,1.3335,1.3042,1.2713,1.2222,1.1992,1.0862,0.70421,0.8266,0.6824,0.83401,0.62262,0.68257,0.80191,0.86114,1.1286,1.257,1.4433,1.4235,1.4269,1.51,1.5419,1.6351,1.6615,1.5678,1.247,1.2102,1.0819,1.0347,1.141,1.2251,1.1692,1.0765,1.2873,1.2107,1.1841,1.2129,1.2048,1.0991,1.2029
Croatia,HRV,Coal,GCP,CO2,1.6722,1.796,1.7332,1.8443,1.9875,1.6927,1.4374,1.1022,1.0081,0.94526,1.2054,1.3842,1.2817,1.0487,1.0898,1.2086,1.1633,1.0513,1.0154,1.0346,0.98986,1.6825,1.3289,1.5998,1.8294,1.9082,1.8868,1.8276,1.8085,1.8618,2.9682,1.912,1.4929,1.2095,0.80399,0.85756,0.68147,1.0697,1.0196,0.89362,1.7942,1.906,2.3213,2.6015,2.766,2.7418,2.5488,2.7701,2.8389,2.024,2.7336,2.7901,2.4802,2.6738,2.5657,2.3731,2.5583,1.549,1.4466,1.6747,1.4249,1.6524,1.6281,1.3365
Croatia,HRV,Gas,GCP,CO2,0.20297,0.24284,0.24002,0.28712,0.37721,0.47768,0.45294,0.43758,0.4977,0.58736,0.79002,0.94292,1.157,1.0163,1.1257,1.172,1.1955,1.2645,1.3204,1.5313,1.9162,2.6814,2.6597,2.937,3.5972,3.7279,3.7779,4.2412,4.1939,4.5196,4.8497,4.0843,4.3138,4.7325,4.3922,3.8425,4.3108,4.5489,4.3079,4.486,4.5603,4.849,5.0329,4.9081,5.248,5.1056,5.048,5.8563,5.673,5.2432,5.7029,5.5556,5.1874,4.9041,4.2985,4.455,4.7237,5.4242,5.0356,5.2357,5.5231,5.3613,4.7389,4.7445
Croatia,HRV,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020229,0.025479,0.023086,0.021625,0.021971,0.025743,0.025002,0.029422,0.029341,0.031516,0.58252,0.57692,0.58779,0.78627,0.70507,0.83578,0.8103,0.76235,0.67745,0.66186,0.71142,0.76215,0.77636,0.7288,0.77792,0.75674,0.76597,0.7276,0.63682,0.57386,0.54152,0.55889,0.47324,0.4528,0.44116,0.24954,0.23672,0.31159,0.28464,0.28694,0.28819,0.28392,0.35609,0.28392
Croatia,HRV,Oil,GCP,CO2,3.1474,3.272,3.4777,3.9493,4.6258,5.1608,5.4234,5.9764,6.5581,6.8598,9.1233,9.5854,8.5306,11.3406,11.1955,11.5601,12.0196,11.618,13.353,14.585,13.9006,13.6734,12.5787,13.3566,13.5071,13.7348,14.6623,13.769,14.5659,14.1392,13.1765,9.5587,9.05,9.2849,9.1965,10.5357,10.7065,11.2371,12.0194,12.7715,11.1598,11.6143,12.1401,13.3369,12.3144,12.8694,13.1801,13.4674,12.4823,12.448,10.5831,10.4392,9.7278,9.0899,8.9778,9.4069,9.3587,9.9978,9.5726,9.3059,8.2792,8.7221,9.611,9.7702
Croatia,HRV,Total fossil fuels and cement,GCP,CO2,5.8262,6.1097,6.2693,6.9749,7.9079,8.1436,8.0719,8.1608,8.7295,9.0528,11.8406,12.7539,11.9367,14.2784,14.3338,14.9491,15.4252,14.9928,16.7613,18.2358,17.9243,19.479,17.8903,19.2659,20.3198,20.7302,21.6563,21.1385,21.8197,21.7514,22.8745,16.9927,16.375,16.8078,16.0515,16.8113,17.3359,18.5668,19.0387,20.0814,19.6523,20.776,21.916,23.2274,22.8545,23.298,23.4991,24.8047,23.5202,21.7565,20.9862,20.6206,19.0563,18.4061,17.6572,17.803,18.09,18.7191,17.7026,17.8303,16.8816,17.4107,17.6082,17.5241
Cuba,CUB,Cement,GCP,CO2,0.1963,0.42872,0.38523,0.39977,0.39977,0.39614,0.39614,0,0.38523,0.38523,0.36706,0.37098,0.72783,0.74296,0.9004,1.0324,1.2413,1.319,1.349,1.2991,1.4098,1.6416,1.5772,1.6112,1.671,1.5916,1.6516,1.7705,1.7867,1.5742,1.5054,0.85535,0.54005,0.51716,0.57088,0.72665,0.71884,0.94178,0.85535,0.89293,0.8089,0.79899,0.98218,0.92487,0.9399,1.0658,1.1372,1.1644,1.0789,1.0226,0.9271,0.9399,0.954,0.92141,0.7129,0.66952,0.672,0.64409,0.71566,0.63329,0.45685,0.36773,0.36773,0.36773
Cuba,CUB,Coal,GCP,CO2,0.11361,0.4249,0.12458,0.18686,0.23816,0.24182,0.16854,0.24549,0.15389,0.1832,0.17221,0.13923,0.13921,0.12089,0.12458,0.15022,0.12824,0.2345,0.2418,0.20154,0.25282,0.25279,0.34445,0.23816,0.26744,0.2748,0.26381,0.2821,0.30411,0.44334,0.557,0.37373,0.17221,0.21984,0.23454,0.21621,0.095279,0.073291,0.087936,0.0916,0.062288,0.098928,0.065952,0.098914,0.095278,0.018323,0.07328,0.07328,0.0916,0.087936,0.076944,0.010993,0.014656,0.03664,0.0036645,0.021984,0.007327,0.014654,0.014656,0,0.0036634,0.014656,0.015222,0.01548
Cuba,CUB,Gas,GCP,CO2,,,,,,,,,,,,0.003664,0.014653,0.029307,0.03664,0.032976,0.040304,0.032976,0.021981,0.03298,0.032976,0.025645,0.018322,0.014656,0.0073272,0.010992,0.010992,0.043963,0.040304,0.062288,0.069625,0.069616,0.040304,0.043968,0.036646,0.032981,0.036646,0.069626,0.23083,0.88302,1.1029,1.1432,1.1212,1.2639,1.3522,1.4255,2.0812,2.3376,2.2277,2.2167,2.0592,1.9568,1.9859,2.0445,2.305,2.3889,2.275,2.0186,1.8613,1.8247,1.7181,1.6561,1.5945,1.9262
Cuba,CUB,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096511,0.1009,0.16648,0.15405,0.081824,0.0073931,0.02669,0.03084,0.027049,0.072619,0.086049,0.11277
Cuba,CUB,Oil,GCP,CO2,13.3772,11.3147,13.6447,12.4393,13.6411,13.9562,14.6047,15.4914,15.4804,16.6749,18.1148,19.0748,19.8957,21.4822,21.8264,25.8239,25.7872,27.7878,29.0484,30.1509,29.6784,30.8035,32.5874,28.9566,30.6349,30.6787,31.6203,31.8367,33.4853,33.6392,27.5164,25.8715,19.8406,19.0418,20.5403,21.8593,22.4822,23.7243,23.1198,22.5996,23.3104,22.6399,22.9843,23.2813,22.1596,23.1672,23.4936,22.1489,24.34,24.4938,29.9752,26.1606,26.4248,24.7943,24.182,25.8568,24.7324,21.8818,20.4012,20.0054,19.0715,20.4415,19.8187,20.6752
Cuba,CUB,Total fossil fuels and cement,GCP,CO2,13.6871,12.1683,14.1545,13.0259,14.279,14.5941,15.1694,15.7369,16.0195,17.2433,18.6541,19.5887,20.7774,22.3753,22.8881,27.0395,27.1971,29.3742,30.6612,31.6845,31.374,32.7235,34.5273,30.8206,32.5807,32.556,33.5468,33.9333,35.6164,35.7191,29.6484,27.1702,20.5931,19.8228,21.3823,22.8351,23.333,24.809,24.294,24.4671,25.2844,24.6809,25.1536,25.569,24.547,25.6768,26.7852,25.7242,27.7382,27.8211,33.0384,29.0683,29.4758,27.8977,27.37,29.0913,27.7686,24.5665,23.0195,22.4942,21.2772,22.5526,21.8823,23.0974
Cyprus,CYP,Cement,GCP,CO2,0.043611,0.047246,0.047246,0.047246,0.036343,0.047246,0.047246,0.090857,0.1163,0.11993,0.13083,0.15046,0.2112,0.22819,0.17371,0.31638,0.53477,0.56767,0.59166,0.60888,0.6702,0.56749,0.58874,0.52426,0.47923,0.37501,0.49167,0.49202,0.50425,0.61185,0.66766,0.62894,0.68551,0.74688,0.78378,0.75102,0.81086,0.78007,0.73951,0.7401,0.76271,0.74504,0.76598,0.75098,0.80769,0.78818,0.821,0.81241,0.8182,0.6731,0.55505,0.54604,0.50454,0.75229,0.97376,0.87713,0.88325,0.92288,0.84816,0.78921,0.88232,0.87881,0.8796,0.8796
Cyprus,CYP,Coal,GCP,CO2,0,0,0,0,0,0,0.003664,0,0.003664,0.003664,0,0.003664,0.007328,0.003664,0,0,0,0,0,0,0,0,0,0,0.13923,0.19786,0.14656,0.39973,0.24182,0.19786,0.23174,0.23174,0.062116,0.074061,0.064505,0.047781,0.043003,0.045392,0.062116,0.071672,0.11706,0.12662,0.12662,0.12662,0.13738,0.15232,0.15067,0.11853,0.11064,0.05884,0.070807,0.030575,0.0012019,0.0012019,0.0091481,0.014687,0.0019513,0.011694,0.05385,0.068051,0.055947,0.159,0.12267,0.11167
Cyprus,CYP,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001815,0.0014667,0.0019177,0.0016023,0.0017035,0.0015407,0.0013779,0.0011015,0.000836,0.0009167,0.001672,0.0001665,0.0004195,0.0007311,0.0009467,0.0009665,0.001166,0.0011059,0.0005368,0.0011389,0.0007377,0.0009086,0.0005488,0.0007905,0.000407,0.0003982,0.000394,0.000418,0.00022345,0.00022587,0.00022,0.00029883,0.00027133,0.00027133
Cyprus,CYP,Oil,GCP,CO2,0.84272,0.81707,0.85738,0.93798,0.96363,1.1029,1.1908,1.2714,1.5022,1.5462,1.5719,1.7294,2.1874,2.2717,1.7551,1.6744,1.9529,2.1317,2.2534,2.4366,2.5904,2.5282,2.5685,2.6271,2.6161,2.5721,2.9678,3.2932,3.4515,3.62,3.6933,4.2226,4.7135,4.8769,5.0959,5.0164,5.3131,5.4305,5.7504,6.0016,6.1807,6.0626,6.221,6.6085,6.7635,6.9444,7.1317,7.4864,7.7046,7.6845,7.4407,7.1856,6.7346,5.8167,5.9567,6.0696,6.4762,6.554,6.4007,6.4615,6.0566,6.1141,6.1742,6.1619
Cyprus,CYP,Total fossil fuels and cement,GCP,CO2,0.88633,0.86432,0.90462,0.98523,0.99997,1.1501,1.2417,1.3623,1.6222,1.6698,1.7027,1.8835,2.4059,2.5035,1.9288,1.9908,2.4877,2.6994,2.845,3.0454,3.2606,3.0957,3.1572,3.1513,3.2346,3.145,3.6061,4.185,4.1976,4.4297,4.6439,5.1321,5.5042,5.7477,5.9899,5.8601,6.21,6.2962,6.5902,6.8564,7.1022,6.976,7.1671,7.5573,7.7867,7.9582,8.1859,8.5044,8.7167,8.4713,8.1022,7.7889,7.264,6.5839,6.9521,6.9729,7.375,7.5051,7.323,7.3442,7.015,7.1704,7.1975,7.1742
Czech Republic,CZE,Cement,GCP,CO2,1.6721,1.7701,1.8918,1.713,1.82,1.8944,2.0358,2.1506,2.1646,2.2513,2.4779,2.63,2.6259,2.7039,2.8549,2.9225,2.9587,2.9819,3.0704,3.043,3.085,3.0528,2.9093,2.9042,2.8664,2.7447,2.7059,2.6737,2.7733,2.7079,2.4892,2.3089,2.4684,2.1946,2.2084,2.005,2.1165,2.0834,2.0677,1.9629,1.9369,1.6288,1.4035,1.4849,1.6268,1.6245,1.7485,2.0431,1.9961,1.5661,1.469,1.6645,1.5171,1.3318,1.4827,1.5582,1.6976,1.7283,1.8675,1.9772,1.891,1.9579,1.847,1.847
Czech Republic,CZE,Coal,GCP,CO2,91.5884,98.6135,104.2432,109.7663,112.6233,108.8706,107.3965,104.5336,109.1004,113.7317,128.5697,132.2865,130.989,127.8107,127.4171,131.1817,134.8403,136.7201,139.9997,134.5356,136.6335,136.646,136.6825,138.0503,141.0631,138.6598,140.9217,138.6662,137.6046,131.2117,123.4193,112.7108,105.7914,100.747,94.9216,94.8338,95.2192,90.9226,83.6656,75.6159,86.8362,84.798,82.6734,83.9682,83.408,80.6045,81.8846,83.6278,78.6596,73.2867,74.5538,73.7493,70.7679,66.8699,64.9053,64.3217,64.7279,64.3068,63.5732,57.4683,49.7267,51.4065,52.9733,44.853
Czech Republic,CZE,Gas,GCP,CO2,1.3562,1.3249,1.119,1.0451,0.9885,0.89185,0.99057,1.2162,1.479,1.8285,1.9969,2.3128,2.5425,2.7644,3.3974,3.7873,4.2944,5.4313,6.0955,6.6799,8.4864,7.3782,7.8821,7.8447,8.756,8.7883,9.8263,9.932,9.9668,11.1548,12.5645,12.2943,14.7214,15.3171,14.2249,15.6301,18.0415,18.4351,18.4236,18.4745,18.1344,19.3,18.5389,18.9737,19.1198,18.7592,18.4153,17.4594,17.2976,16.3153,18.3984,16.8247,16.624,16.8262,15.1126,15.9087,17.0085,17.7131,16.6446,17.3608,17.4308,19.0446,15.7801,14.3276
Czech Republic,CZE,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45844,0.39805,0.3963,0.37809,0.36793,0.36227,0.34997,0.35594,0.33995,0.31396,0.32244,0.33164,0.33397,0.32274,0.31448,0.31377,0.33579,0.30333,0.29804,0.25945,0.2703,0.26639,0.27078,0.20479,0.20812,0.19646,0.16401,0.13157,0.10814,0.083737,0.053801,0.054833,0.04428,0.04428
Czech Republic,CZE,Oil,GCP,CO2,4.4359,5.7963,7.3101,7.968,9.9701,10.5428,11.0995,13.3781,14.1358,16.8821,21.3752,24.7481,27.2936,30.8292,32.3302,35.7769,38.3174,40.6592,38.2988,38.2988,36.4725,35.5714,33.3721,32.277,34.4825,34.407,32.4006,32.3696,30.2722,27.2563,22.4891,19.7852,21.177,20.3779,19.7952,17.6613,18.0427,17.6955,19.5928,18.623,18.1918,19.2827,19.2536,21.0592,22.0392,22.6005,22.3743,23.0655,22.9054,21.9783,21.1407,20.9079,20.4109,19.7668,20.8123,21.3187,21.3527,22.1303,22.3411,22.4607,21.0792,22.5491,22.8682,22.9573
Czech Republic,CZE,Total fossil fuels and cement,GCP,CO2,99.0526,107.5048,114.5641,120.4923,125.4019,122.1996,121.5224,121.2785,126.88,134.6936,154.4197,161.9774,163.451,164.1082,165.9996,173.6683,180.4108,185.7924,187.4644,182.5574,184.6774,182.6485,180.8461,181.0762,187.168,184.5998,185.8545,183.6414,180.617,172.3307,164.2505,148.8833,145.7058,140.1241,132.6681,131.6223,135.0188,130.9417,125.7159,116.672,127.2361,127.1445,123.9679,127.5719,128.2918,125.6909,126.5371,128.3664,122.9349,114.9825,117.4763,115.1892,111.2873,106.7225,104.246,105.0009,106.6484,107.7458,106.3355,101.0088,91.6738,96.6452,95.1078,85.6242
Democratic Republic of the Congo,COD,Cement,GCP,CO2,0.098126,0.068944,0.098126,0.12012,0.11287,0.12338,0.13083,0.14537,0.14537,0.15991,0.20715,0.22533,0.23623,0.2653,0.30891,0.30891,0.3198,0.238,0.22471,0.21167,0.20574,0.22699,0.24767,0.23141,0.23833,0.19362,0.19096,0.21049,0.20774,0.18969,0.18925,0.10248,0.071215,0.06089,0.067734,0.095742,0.098036,0.050771,0.054343,0.064382,0.068326,0.080942,0.10629,0.13215,0.16015,0.20661,0.20384,0.20528,0.15809,0.17715,0.18895,0.17517,0.15791,0.17399,0.12787,0.15461,0.098036,0.34874,0.45298,0.5359,0.49793,0.60449,0.60449,0.60449
Democratic Republic of the Congo,COD,Coal,GCP,CO2,1.0406,1.0573,0.83906,0.81838,0.93973,1.1781,0.90867,0.94898,0.74013,0.88669,0.78776,0.8757,0.85005,0.82806,0.83173,0.67051,0.8757,0.88669,0.84272,0.74746,0.84272,0.86104,0.8244,0.80608,0.8244,0.82156,0.83906,0.85005,0.93066,0.84272,0.89035,,,,,,,,,,,0.0003931,0.0045472,0.0022813,0.0064994,0.023049,0.019635,0.030302,0.034487,0.024304,0.036548,0.029164,0.033215,0.012592,0.017221,0.033729,0.039307,0.049132,0.084375,0.04396,0.02543,0.033564,0.052817,0.070735
Democratic Republic of the Congo,COD,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021984,0.043968,0.043968,0.043968,0.04405,0.043968,0,0,0.003664,0.003664,,0.00075054,0.00074084,0.00074084,,,,
Democratic Republic of the Congo,COD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0528,0.99256,1.1615,1.214,1.0777,0.88197,0.812,0.87729,0.87947,1.0566,0.87196,0.81931,0.7799,0.89614,0.84008,0.72762,0.73692,0.57236,0.4078,0.37095,0.41781,0.39666,0.39328,0.3494,0.29339,0.37546,0.43659,0.4245,0.38681,0.21253
Democratic Republic of the Congo,COD,Oil,GCP,CO2,1.1798,1.2292,1.2348,1.3542,0.92137,1.1671,1.363,1.1945,2.4805,2.6014,1.7148,1.8576,1.9309,2.0958,2.224,2.2534,2.2094,2.3523,2.4585,2.781,2.4366,2.6674,1.9749,2.9605,2.8689,2.5967,2.3156,2.7553,2.8396,3.3196,3.1694,3.0301,2.737,2.6014,1.6305,2.0079,2.2131,1.8247,1.6012,1.2531,0.8244,0.68883,0.74379,0.90501,0.98928,1.2384,1.3264,1.4473,1.6085,1.4729,1.7289,2.2204,2.1984,3.3636,4.4994,2.6857,2.1288,2.1691,2.9422,3.1652,3.3416,3.206,3.5865,3.7282
Democratic Republic of the Congo,COD,Total fossil fuels and cement,GCP,CO2,2.3185,2.3554,2.1719,2.2927,1.974,2.4685,2.4025,2.2888,3.366,3.648,2.7097,2.9587,3.0172,3.1892,3.3647,3.2328,3.4049,3.477,3.526,3.7401,3.485,3.7554,3.047,3.998,3.9316,3.6119,3.3457,3.8159,3.978,4.352,4.249,3.1326,2.8082,2.6623,2.751,3.0962,3.4726,3.0894,2.7333,2.1994,1.7047,1.6475,1.7341,2.0961,2.0279,2.2874,2.3517,2.623,2.6851,2.446,2.7354,3.041,2.7973,3.9211,5.066,3.2744,2.6594,2.9171,3.7737,4.1212,4.3015,4.2686,4.6306,4.616
Denmark,DNK,Cement,GCP,CO2,0.71223,0.78137,0.80673,0.7523,0.93757,0.98489,1.0358,1.0867,1.1266,1.2902,1.2866,1.3482,1.4131,1.4163,1.2183,1.0894,1.1435,1.1189,1.2685,1.1621,0.92202,0.76795,0.84665,0.78805,0.79281,0.82527,0.95827,0.88959,0.79044,0.93955,0.77472,0.99255,1.1293,1.1428,1.1675,1.2426,1.3127,1.3116,1.3898,1.3549,1.3853,1.3879,1.4163,1.3299,1.4589,1.3634,1.3955,1.4071,1.1547,0.76441,0.67222,0.8618,0.87108,0.86706,0.8873,0.9315,1.0955,1.1937,1.1597,1.1292,1.227,1.2098,1.0735,1.0735
Denmark,DNK,Coal,GCP,CO2,14.874,14.4581,15.8892,16.1179,14.9076,13.7217,14.0588,12.5675,12.333,11.4976,9.3584,5.7378,5.3275,9.0684,8.1817,10.8308,12.2378,13.729,12.8724,16.2901,22.0156,18.0892,22.0676,19.9651,21.3663,28.004,27.011,27.4656,25.9668,20.4964,24.0052,32.5699,27.1331,28.4515,30.5776,25.6,35.1368,26.1501,22.2191,18.672,15.6574,16.5578,16.5374,22.5733,17.281,14.6016,22.0056,18.4219,16.1337,15.7845,15.351,12.915,10.0782,12.7549,10.1433,7.2425,8.4131,6.2528,6.3616,3.5884,3.1664,4.2075,4.1635,2.7658
Denmark,DNK,Gas,GCP,CO2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.029312,0.21619,1.2861,2.1288,2.7037,3.1694,3.6127,4.3501,4.9171,5.167,5.8509,6.5457,7.5736,8.9086,9.3754,10.1862,10.711,10.64,11.1046,11.0964,11.2144,11.1538,10.6901,10.8821,9.7381,9.8263,9.4118,10.5549,8.9717,8.404,7.9294,6.8098,6.9047,7.009,6.6758,6.483,6.0233,4.7985,4.8772,3.5419,3.6017
Denmark,DNK,Gas flaring,GCP,CO2,,,,,,,,,,,,,0.043968,0.069616,0.05496,0.13923,0.15755,0.3664,0.33344,0.34075,0.15754,0.2235,0.2272,0.20885,0.26383,0.30045,0.35541,0.26011,0.27114,0.23816,0.3412,0.65007,0.67735,0.5825,0.57542,0.45429,0.49846,0.69839,0.52374,1.1073,0.72402,0.77138,0.67507,0.67035,0.7527,0.54843,0.54407,0.54388,0.38768,0.26186,0.35337,0.25231,0.21769,0.24395,0.25076,0.24758,0.27345,0.24183,0.23292,0.19502,0.12638,0.11126,0.094934,0.094934
Denmark,DNK,Oil,GCP,CO2,14.1633,16.4624,20.194,23.7977,27.3018,29.5868,34.9839,35.3723,39.813,46.5548,51.3943,49.9147,52.7909,48.6396,45.5545,43.6492,46.5181,46.5511,46.5539,45.1148,37.191,32.6352,30.474,29.1068,28.1415,29.5648,28.3484,26.9234,24.8163,23.3983,23.1788,24.2793,23.6138,23.9909,25.1572,26.0166,28.3559,27.1344,26.3863,26.2515,25.3603,25.6026,25.3147,24.3916,24.0702,23.883,24.228,24.1656,23.3137,22.2923,21.9427,20.9124,19.9511,19.5723,19.0822,19.4697,19.7497,19.916,19.9675,19.6861,18.5817,18.7587,19.1476,19.3187
Denmark,DNK,Total fossil fuels and cement,GCP,CO2,29.7495,31.7019,36.8899,40.6679,43.1469,44.2934,50.0784,49.0264,53.2727,59.3426,62.0393,57.0007,59.5754,59.1939,55.0095,55.7087,60.057,61.7654,61.0283,62.9078,60.2862,51.7159,53.6155,50.0982,50.7807,59.9805,58.8018,58.2423,55.014,48.6851,53.4641,64.0925,58.3145,60.5617,64.6608,61.6409,74.8865,65.4249,61.2264,58.6415,54.296,55.8861,55.5444,60.6377,55.0929,51.5271,59.4922,54.6983,51.2457,48.8398,49.1795,44.2267,39.8533,41.7553,37.5648,35.1024,36.9056,34.6525,34.6017,30.9418,28.294,29.5875,28.4315,27.2648
Djibouti,DJI,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058386,0.065874,0.054249,0.050374,0.061999,0.086798,0.096873,0.092998,0.1395,0.1395,0.1395
Djibouti,DJI,Oil,GCP,CO2,0.040304,0.043968,0.047632,0.065952,0.084272,0.12091,0.13923,0.087936,0.12091,0.084272,0.13923,0.16122,0.19053,0.17954,0.19419,0.19786,0.19786,0.19786,0.20152,0.36274,0.34808,0.30045,0.34808,0.34808,0.35174,0.35907,0.37739,0.38838,0.34808,0.38838,0.29678,0.30045,0.30411,0.30411,0.30045,0.31144,0.30778,0.33342,0.38472,0.38472,0.3664,0.3664,0.39938,0.42136,0.4067,0.41403,0.41403,0.46166,0.4983,0.44334,0.51662,0.3151,0.29678,0.3261,0.34808,0.45067,0.37739,0.35174,0.38838,0.44636,0.37006,0.39205,0.35476,0.35305
